time,symbol,side,price,qty,stop_price,cash
2025-08-04 13:40:00,BTCUSDT,BUY,114788.1,0.01740075844098822,114606.198,5301.1001979497305
2025-08-04 20:00:00,BTCUSDT,SELL,114681.47,0.01740075844098822,,7294.050547152902
2025-08-04 20:00:00,BNBUSDT,SELL,760.78,2.633042882189325,,9294.61279479181
2025-08-05 02:15:00,ETHUSDT,SELL,3680.24,0.5657267155335517,,11373.91626925316
2025-08-05 10:25:00,SOLUSDT,BUY,170.68,11.702601359268808,169.923,9373.919649253161
2025-08-05 12:20:00,SOLUSDT,STOP_SELL,168.86,11.702601359268808,,11347.451983134108
2025-08-06 14:50:00,BTCUSDT,BUY,114443.99,0.017453079012711807,114112.61600000001,9347.455363134108
2025-08-06 15:45:00,ETHUSDT,BUY,3643.43,0.5482196721221487,3628.598,7347.458743134108
2025-08-06 23:20:00,BTCUSDT,SELL,115009.14,0.017453079012711807,,9352.112908048257
2025-08-07 02:50:00,ETHUSDT,SELL,3656.2,0.5482196721221487,,11353.90795226648
2025-08-07 09:35:00,ETHUSDT,BUY,3720.4,0.5368777550800989,3711.637,9353.91133226648
2025-08-07 10:00:00,BNBUSDT,BUY,768.88,2.5978045988970973,767.611,7353.91471226648
2025-08-07 10:00:00,BTCUSDT,BUY,115462.99,0.0172990496781696,115316.26100000001,5353.91809226648
2025-08-08 01:45:00,BTCUSDT,SELL,116836.38,0.0172990496781696,,7372.448928259592
2025-08-08 08:45:00,ETHUSDT,SELL,3892.36,0.5368777550800989,,9459.453789074774
2025-08-08 09:30:00,BNBUSDT,SELL,784.71,2.5978045988970973,,11495.326955654475
2025-08-08 13:30:00,ETHUSDT,BUY,3908.3,0.5110661924621959,3898.7270000000003,9495.330335654475
2025-08-08 17:45:00,SOLUSDT,BUY,178.18,11.210012347064765,177.399,7495.333715654475
2025-08-08 20:15:00,SOLUSDT,STOP_SELL,177.35,11.210012347064765,,9480.844881009734
2025-08-09 00:55:00,ETHUSDT,SELL,4016.99,0.5110661924621959,,11531.123833348654
